Year,Datetime,Stage,home_team,Home_score,away_score,away_team,Half-time Home Goals,Half-time Away Goals,RoundID,MatchID,Home result
1930.0,13 Jul 1930 - 15:00 ,Group 1,France,4.0,1.0,Mexico,3.0,0.0,201.0,1096.0,Won
1930.0,13 Jul 1930 - 15:00 ,Group 4,USA,3.0,0.0,Belgium,2.0,0.0,201.0,1090.0,Won
1930.0,14 Jul 1930 - 12:45 ,Group 2,Yugoslavia,2.0,1.0,Brazil,2.0,0.0,201.0,1093.0,Won
1930.0,14 Jul 1930 - 14:50 ,Group 3,Romania,3.0,1.0,Peru,1.0,0.0,201.0,1098.0,Won
1930.0,15 Jul 1930 - 16:00 ,Group 1,Argentina,1.0,0.0,France,0.0,0.0,201.0,1085.0,Won
1930.0,16 Jul 1930 - 14:45 ,Group 1,Chile,3.0,0.0,Mexico,1.0,0.0,201.0,1095.0,Won
1930.0,17 Jul 1930 - 12:45 ,Group 2,Yugoslavia,4.0,0.0,Bolivia,0.0,0.0,201.0,1092.0,Won
1930.0,17 Jul 1930 - 14:45 ,Group 4,USA,3.0,0.0,Paraguay,2.0,0.0,201.0,1097.0,Won
1930.0,18 Jul 1930 - 14:30 ,Group 3,Uruguay,1.0,0.0,Peru,0.0,0.0,201.0,1099.0,Won
1930.0,19 Jul 1930 - 12:50 ,Group 1,Chile,1.0,0.0,France,0.0,0.0,201.0,1094.0,Won
1930.0,19 Jul 1930 - 15:00 ,Group 1,Argentina,6.0,3.0,Mexico,3.0,1.0,201.0,1086.0,Won
1930.0,20 Jul 1930 - 13:00 ,Group 2,Brazil,4.0,0.0,Bolivia,1.0,0.0,201.0,1091.0,Won
1930.0,20 Jul 1930 - 15:00 ,Group 4,Paraguay,1.0,0.0,Belgium,1.0,0.0,201.0,1089.0,Won
1930.0,21 Jul 1930 - 14:50 ,Group 3,Uruguay,4.0,0.0,Romania,4.0,0.0,201.0,1100.0,Won
1930.0,22 Jul 1930 - 14:45 ,Group 1,Argentina,3.0,1.0,Chile,2.0,1.0,201.0,1084.0,Won
1930.0,26 Jul 1930 - 14:45 ,Semi-finals,Argentina,6.0,1.0,USA,1.0,0.0,202.0,1088.0,Won
1930.0,27 Jul 1930 - 14:45 ,Semi-finals,Uruguay,6.0,1.0,Yugoslavia,3.0,1.0,202.0,1101.0,Won
1930.0,30 Jul 1930 - 14:15 ,Final,Uruguay,4.0,2.0,Argentina,1.0,2.0,405.0,1087.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Austria,3.0,2.0,France,0.0,0.0,204.0,1104.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Hungary,4.0,2.0,Egypt,2.0,2.0,204.0,1119.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Switzerland,3.0,2.0,Netherlands,2.0,1.0,204.0,1133.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Sweden,3.0,2.0,Argentina,1.0,1.0,204.0,1102.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Germany,5.0,2.0,Belgium,1.0,2.0,204.0,1108.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Spain,3.0,1.0,Brazil,3.0,0.0,204.0,1111.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Italy,7.0,1.0,USA,3.0,0.0,204.0,1135.0,Won
1934.0,27 May 1934 - 16:30 ,Preliminary round,Czechoslovakia,2.0,1.0,Romania,0.0,1.0,204.0,1141.0,Won
1934.0,31 May 1934 - 16:30 ,Quarter-finals,Czechoslovakia,3.0,2.0,Switzerland,1.0,1.0,418.0,1143.0,Won
1934.0,31 May 1934 - 16:30 ,Quarter-finals,Germany,2.0,1.0,Sweden,0.0,0.0,418.0,1129.0,Won
1934.0,31 May 1934 - 16:30 ,Quarter-finals,Italy,1.0,1.0,Spain,0.0,0.0,418.0,1122.0,Tied
1934.0,31 May 1934 - 16:30 ,Quarter-finals,Austria,2.0,1.0,Hungary,1.0,0.0,418.0,1106.0,Won
1934.0,01 Jun 1934 - 16:30 ,Quarter-finals,Italy,1.0,0.0,Spain,1.0,0.0,418.0,1123.0,Won
1934.0,03 Jun 1934 - 16:30 ,Semi-finals,Italy,1.0,0.0,Austria,1.0,0.0,3492.0,1107.0,Won
1934.0,03 Jun 1934 - 16:30 ,Semi-finals,Czechoslovakia,3.0,1.0,Germany,1.0,0.0,3492.0,1130.0,Won
1934.0,07 Jun 1934 - 18:00 ,Match for third place,Germany,3.0,2.0,Austria,3.0,1.0,3491.0,1105.0,Won
1934.0,10 Jun 1934 - 17:30 ,Final,Italy,2.0,1.0,Czechoslovakia,0.0,0.0,3490.0,1134.0,Won
1938.0,04 Jun 1938 - 17:00 ,First round,Switzerland,1.0,1.0,Germany,0.0,0.0,206.0,1165.0,Tied
1938.0,05 Jun 1938 - 17:00 ,First round,Hungary,6.0,0.0,Dutch East Indies,4.0,0.0,206.0,1173.0,Won
1938.0,05 Jun 1938 - 17:00 ,First round,France,3.0,1.0,Belgium,2.0,1.0,206.0,1146.0,Won
1938.0,05 Jun 1938 - 17:00 ,First round,Cuba,3.0,3.0,Romania,0.0,0.0,206.0,1156.0,Tied
1938.0,05 Jun 1938 - 17:00 ,First round,Italy,2.0,1.0,Norway,0.0,0.0,206.0,1179.0,Won
1938.0,05 Jun 1938 - 17:30 ,First round,Brazil,6.0,5.0,Poland,0.0,0.0,206.0,1150.0,Won
1938.0,05 Jun 1938 - 18:30 ,First round,Czechoslovakia,3.0,0.0,Netherlands,0.0,0.0,206.0,1172.0,Won
1938.0,09 Jun 1938 - 18:00 ,First round,Cuba,2.0,1.0,Romania,0.0,1.0,206.0,1157.0,Won
1938.0,09 Jun 1938 - 18:00 ,First round,Switzerland,4.0,2.0,Germany,1.0,2.0,206.0,1166.0,Won
1938.0,12 Jun 1938 - 17:00 ,Quarter-finals,Brazil,1.0,1.0,Czechoslovakia,0.0,0.0,429.0,1152.0,Tied
1938.0,12 Jun 1938 - 17:00 ,Quarter-finals,Hungary,2.0,0.0,Switzerland,1.0,0.0,429.0,1175.0,Won
1938.0,12 Jun 1938 - 17:00 ,Quarter-finals,Sweden,8.0,0.0,Cuba,4.0,0.0,429.0,1158.0,Won
1938.0,12 Jun 1938 - 17:00 ,Quarter-finals,Italy,3.0,1.0,France,1.0,1.0,429.0,1164.0,Won
1938.0,14 Jun 1938 - 18:00 ,Quarter-finals,Brazil,2.0,1.0,Czechoslovakia,0.0,1.0,429.0,1153.0,Won
1938.0,16 Jun 1938 - 18:00 ,Semi-finals,Hungary,5.0,1.0,Sweden,3.0,1.0,3489.0,1176.0,Won
1938.0,16 Jun 1938 - 18:00 ,Semi-finals,Italy,2.0,1.0,Brazil,0.0,0.0,3489.0,1149.0,Won
1938.0,19 Jun 1938 - 17:00 ,Match for third place,Brazil,4.0,2.0,Sweden,1.0,2.0,3488.0,1151.0,Won
1938.0,19 Jun 1938 - 17:00 ,Final,Italy,4.0,2.0,Hungary,3.0,1.0,3487.0,1174.0,Won
1950.0,24 Jun 1950 - 15:00 ,Group 1,Brazil,4.0,0.0,Mexico,1.0,0.0,208.0,1187.0,Won
1950.0,25 Jun 1950 - 15:00 ,Group 2,England,2.0,0.0,Chile,1.0,0.0,208.0,1192.0,Won
1950.0,25 Jun 1950 - 15:00 ,Group 2,Spain,3.0,1.0,USA,0.0,1.0,208.0,1208.0,Won
1950.0,25 Jun 1950 - 15:00 ,Group 3,Sweden,3.0,2.0,Italy,2.0,1.0,208.0,1219.0,Won
1950.0,25 Jun 1950 - 15:00 ,Group 1,Yugoslavia,3.0,0.0,Switzerland,0.0,0.0,208.0,1230.0,Won
1950.0,28 Jun 1950 - 15:00 ,Group 1,Brazil,2.0,2.0,Switzerland,2.0,1.0,208.0,1188.0,Tied
1950.0,28 Jun 1950 - 15:00 ,Group 1,Yugoslavia,4.0,1.0,Mexico,2.0,0.0,208.0,1225.0,Won
1950.0,29 Jun 1950 - 15:00 ,Group 2,Spain,2.0,0.0,Chile,2.0,0.0,208.0,1193.0,Won
1950.0,29 Jun 1950 - 15:30 ,Group 3,Sweden,2.0,2.0,Paraguay,2.0,1.0,208.0,1228.0,Tied
1950.0,29 Jun 1950 - 15:00 ,Group 2,USA,1.0,0.0,England,1.0,0.0,208.0,1202.0,Won
1950.0,01 Jul 1950 - 15:00 ,Group 1,Brazil,2.0,0.0,Yugoslavia,1.0,0.0,208.0,1191.0,Won
1950.0,02 Jul 1950 - 15:00 ,Group 2,Spain,1.0,0.0,England,0.0,0.0,208.0,1199.0,Won
1950.0,02 Jul 1950 - 15:00 ,Group 3,Italy,2.0,0.0,Paraguay,1.0,0.0,208.0,1218.0,Won
1950.0,02 Jul 1950 - 15:00 ,Group 4,Uruguay,8.0,0.0,Bolivia,4.0,0.0,208.0,1185.0,Won
1950.0,02 Jul 1950 - 15:40 ,Group 1,Switzerland,2.0,1.0,Mexico,2.0,0.0,208.0,1222.0,Won
1950.0,02 Jul 1950 - 15:00 ,Group 2,Chile,5.0,2.0,USA,2.0,0.0,208.0,1194.0,Won
1950.0,09 Jul 1950 - 15:00 ,Group 6,Uruguay,2.0,2.0,Spain,1.0,2.0,209.0,1207.0,Tied
1950.0,09 Jul 1950 - 15:00 ,Group 6,Brazil,7.0,1.0,Sweden,3.0,0.0,209.0,1189.0,Won
1950.0,13 Jul 1950 - 15:00 ,Group 6,Brazil,6.0,1.0,Spain,3.0,0.0,209.0,1186.0,Won
1950.0,13 Jul 1950 - 15:00 ,Group 6,Uruguay,3.0,2.0,Sweden,1.0,2.0,209.0,1231.0,Won
1950.0,16 Jul 1950 - 15:00 ,Group 6,Sweden,3.0,1.0,Spain,2.0,0.0,209.0,1206.0,Won
1950.0,16 Jul 1950 - 15:00 ,Group 6,Uruguay,2.0,1.0,Brazil,0.0,0.0,209.0,1190.0,Won
1954.0,16 Jun 1954 - 18:00 ,Group 3,Uruguay,2.0,0.0,Czechoslovakia,0.0,0.0,211.0,1315.0,Won
1954.0,16 Jun 1954 - 18:00 ,Group 3,Austria,1.0,0.0,Scotland,1.0,0.0,211.0,1236.0,Won
1954.0,16 Jun 1954 - 18:00 ,Group 1,Brazil,5.0,0.0,Mexico,4.0,0.0,211.0,1249.0,Won
1954.0,16 Jun 1954 - 18:00 ,Group 1,Yugoslavia,1.0,0.0,France,1.0,0.0,211.0,1276.0,Won
1954.0,17 Jun 1954 - 18:00 ,Group 2,Germany,4.0,1.0,Turkey,1.0,1.0,211.0,1283.0,Won
1954.0,17 Jun 1954 - 18:00 ,Group 2,Hungary,9.0,0.0,Korea Republic,4.0,0.0,211.0,1294.0,Won
1954.0,17 Jun 1954 - 18:10 ,Group 4,England,4.0,4.0,Belgium,0.0,0.0,211.0,1240.0,Tied
1954.0,17 Jun 1954 - 17:50 ,Group 4,Switzerland,2.0,1.0,Italy,1.0,1.0,211.0,1300.0,Won
1954.0,19 Jun 1954 - 16:50 ,Group 3,Uruguay,7.0,0.0,Scotland,2.0,0.0,211.0,1313.0,Won
1954.0,19 Jun 1954 - 17:00 ,Group 3,Austria,5.0,0.0,Czechoslovakia,4.0,0.0,211.0,1238.0,Won
1954.0,19 Jun 1954 - 17:10 ,Group 1,France,3.0,2.0,Mexico,1.0,0.0,211.0,1275.0,Won
1954.0,19 Jun 1954 - 17:00 ,Group 1,Brazil,1.0,1.0,Yugoslavia,0.0,0.0,211.0,1252.0,Tied
1954.0,20 Jun 1954 - 16:50 ,Group 2,Hungary,8.0,3.0,Germany,3.0,1.0,211.0,1277.0,Won
1954.0,20 Jun 1954 - 17:00 ,Group 2,Turkey,7.0,0.0,Korea Republic,4.0,0.0,211.0,1304.0,Won
1954.0,20 Jun 1954 - 17:10 ,Group 4,England,2.0,0.0,Switzerland,1.0,0.0,211.0,1263.0,Won
1954.0,20 Jun 1954 - 17:00 ,Group 4,Italy,4.0,1.0,Belgium,1.0,0.0,211.0,1243.0,Won
1954.0,23 Jun 1954 - 18:00 ,Group 2,Germany,7.0,2.0,Turkey,3.0,1.0,211.0,1284.0,Won
1954.0,23 Jun 1954 - 18:00 ,Group 4,Switzerland,4.0,1.0,Italy,1.0,0.0,211.0,1301.0,Won
1954.0,26 Jun 1954 - 17:00 ,Quarter-finals,Uruguay,4.0,2.0,England,2.0,1.0,212.0,1264.0,Won
1954.0,26 Jun 1954 - 17:00 ,Quarter-finals,Austria,7.0,5.0,Switzerland,5.0,4.0,212.0,1237.0,Won
1954.0,27 Jun 1954 - 17:00 ,Quarter-finals,Germany,2.0,0.0,Yugoslavia,1.0,0.0,212.0,1285.0,Won
1954.0,27 Jun 1954 - 17:00 ,Quarter-finals,Hungary,4.0,2.0,Brazil,2.0,1.0,212.0,1248.0,Won
1954.0,30 Jun 1954 - 18:00 ,Semi-finals,Germany,6.0,1.0,Austria,1.0,0.0,462.0,1233.0,Won
1954.0,30 Jun 1954 - 18:00 ,Semi-finals,Hungary,4.0,2.0,Uruguay,0.0,0.0,462.0,1295.0,Won
1954.0,03 Jul 1954 - 17:00 ,Match for third place,Austria,3.0,1.0,Uruguay,1.0,1.0,3485.0,1239.0,Won
1954.0,04 Jul 1954 - 17:00 ,Final,Germany,3.0,2.0,Hungary,2.0,2.0,3484.0,1278.0,Won
1958.0,08 Jun 1958 - 14:00 ,Group 3,Sweden,3.0,0.0,Mexico,1.0,0.0,220.0,1415.0,Won
1958.0,08 Jun 1958 - 19:00 ,Group 4,Soviet Union,2.0,2.0,England,1.0,0.0,220.0,1372.0,Tied
1958.0,08 Jun 1958 - 19:00 ,Group 1,Argentina,1.0,3.0,Germany,1.0,2.0,220.0,1323.0,Lost
1958.0,08 Jun 1958 - 19:00 ,Group 3,Hungary,1.0,1.0,Wales,1.0,1.0,220.0,1407.0,Tied
1958.0,08 Jun 1958 - 19:00 ,Group 2,France,7.0,3.0,Paraguay,2.0,2.0,220.0,1386.0,Won
1958.0,08 Jun 1958 - 19:00 ,Group 2,Yugoslavia,1.0,1.0,Scotland,1.0,0.0,220.0,1434.0,Tied
1958.0,08 Jun 1958 - 19:00 ,Group 4,Brazil,3.0,0.0,Austria,1.0,0.0,220.0,1326.0,Won
1958.0,08 Jun 1958 - 19:00 ,Group 1,Northern Ireland,1.0,0.0,Czechoslovakia,1.0,0.0,220.0,1421.0,Won
1958.0,11 Jun 1958 - 19:00 ,Group 4,Brazil,0.0,0.0,England,0.0,0.0,220.0,1339.0,Tied
1958.0,11 Jun 1958 - 19:00 ,Group 3,Mexico,1.0,1.0,Wales,0.0,1.0,220.0,1418.0,Tied
1958.0,11 Jun 1958 - 19:00 ,Group 2,Paraguay,3.0,2.0,Scotland,2.0,1.0,220.0,1423.0,Won
1958.0,11 Jun 1958 - 19:00 ,Group 2,Yugoslavia,3.0,2.0,France,1.0,1.0,220.0,1388.0,Won
1958.0,11 Jun 1958 - 19:00 ,Group 4,Soviet Union,2.0,0.0,Austria,1.0,0.0,220.0,1332.0,Won
1958.0,11 Jun 1958 - 19:00 ,Group 1,Germany,2.0,2.0,Czechoslovakia,0.0,2.0,220.0,1391.0,Tied
1958.0,11 Jun 1958 - 19:00 ,Group 1,Argentina,3.0,1.0,Northern Ireland,1.0,1.0,220.0,1324.0,Won
1958.0,12 Jun 1958 - 19:00 ,Group 3,Sweden,2.0,1.0,Hungary,1.0,0.0,220.0,1406.0,Won
1958.0,15 Jun 1958 - 14:00 ,Group 3,Sweden,0.0,0.0,Wales,0.0,0.0,220.0,1438.0,Tied
1958.0,15 Jun 1958 - 19:00 ,Group 4,Brazil,2.0,0.0,Soviet Union,1.0,0.0,220.0,1344.0,Won
1958.0,15 Jun 1958 - 19:00 ,Group 1,Germany,2.0,2.0,Northern Ireland,1.0,1.0,220.0,1389.0,Tied
1958.0,15 Jun 1958 - 19:00 ,Group 3,Hungary,4.0,0.0,Mexico,1.0,0.0,220.0,1403.0,Won
1958.0,15 Jun 1958 - 19:00 ,Group 2,Paraguay,3.0,3.0,Yugoslavia,1.0,2.0,220.0,1426.0,Tied
1958.0,15 Jun 1958 - 19:00 ,Group 2,France,2.0,1.0,Scotland,2.0,0.0,220.0,1387.0,Won
1958.0,15 Jun 1958 - 19:00 ,Group 4,England,2.0,2.0,Austria,0.0,1.0,220.0,1327.0,Tied
1958.0,15 Jun 1958 - 19:00 ,Group 1,Czechoslovakia,6.0,1.0,Argentina,3.0,0.0,220.0,1325.0,Won
1958.0,17 Jun 1958 - 19:00 ,Group 4,Soviet Union,1.0,0.0,England,0.0,0.0,220.0,1373.0,Won
1958.0,17 Jun 1958 - 19:00 ,Group 1,Northern Ireland,2.0,1.0,Czechoslovakia,0.0,0.0,220.0,1422.0,Won
1958.0,17 Jun 1958 - 19:00 ,Group 3,Wales,2.0,1.0,Hungary,0.0,1.0,220.0,1408.0,Won
1958.0,19 Jun 1958 - 19:00 ,Quarter-finals,Brazil,1.0,0.0,Wales,0.0,0.0,221.0,1345.0,Won
1958.0,19 Jun 1958 - 19:00 ,Quarter-finals,Germany,1.0,0.0,Yugoslavia,1.0,0.0,221.0,1392.0,Won
1958.0,19 Jun 1958 - 19:00 ,Quarter-finals,Sweden,2.0,0.0,Soviet Union,0.0,0.0,221.0,1437.0,Won
1958.0,19 Jun 1958 - 19:00 ,Quarter-finals,France,4.0,0.0,Northern Ireland,1.0,0.0,221.0,1385.0,Won
1958.0,24 Jun 1958 - 19:00 ,Semi-finals,Sweden,3.0,1.0,Germany,1.0,1.0,488.0,1390.0,Won
1958.0,24 Jun 1958 - 19:00 ,Semi-finals,Brazil,5.0,2.0,France,2.0,1.0,488.0,1340.0,Won
1958.0,28 Jun 1958 - 17:00 ,Match for third place,France,6.0,3.0,Germany,3.0,1.0,3483.0,1382.0,Won
1958.0,29 Jun 1958 - 15:00 ,Final,Brazil,5.0,2.0,Sweden,2.0,1.0,3482.0,1343.0,Won
1962.0,30 May 1962 - 15:00 ,Group 1,Uruguay,2.0,1.0,Colombia,0.0,1.0,231.0,1479.0,Won
1962.0,30 May 1962 - 15:00 ,Group 3,Brazil,2.0,0.0,Mexico,0.0,0.0,231.0,1461.0,Won
1962.0,30 May 1962 - 15:00 ,Group 4,Argentina,1.0,0.0,Bulgaria,1.0,0.0,231.0,1447.0,Won
1962.0,30 May 1962 - 15:00 ,Group 2,Chile,3.0,1.0,Switzerland,1.0,1.0,231.0,1473.0,Won
1962.0,31 May 1962 - 15:00 ,Group 1,Soviet Union,2.0,0.0,Yugoslavia,0.0,0.0,231.0,1563.0,Won
1962.0,31 May 1962 - 15:00 ,Group 3,Czechoslovakia,1.0,0.0,Spain,0.0,0.0,231.0,1498.0,Won
1962.0,31 May 1962 - 15:00 ,Group 4,Hungary,2.0,1.0,England,1.0,0.0,231.0,1490.0,Won
1962.0,31 May 1962 - 15:00 ,Group 2,Germany,0.0,0.0,Italy,0.0,0.0,231.0,1507.0,Tied
1962.0,02 Jun 1962 - 15:00 ,Group 1,Yugoslavia,3.0,1.0,Uruguay,2.0,1.0,231.0,1564.0,Won
1962.0,02 Jun 1962 - 15:00 ,Group 3,Brazil,0.0,0.0,Czechoslovakia,0.0,0.0,231.0,1462.0,Tied
1962.0,02 Jun 1962 - 15:00 ,Group 4,England,3.0,1.0,Argentina,2.0,0.0,231.0,1450.0,Won
1962.0,02 Jun 1962 - 15:00 ,Group 2,Chile,2.0,0.0,Italy,0.0,0.0,231.0,1472.0,Won
1962.0,03 Jun 1962 - 15:00 ,Group 1,Soviet Union,4.0,4.0,Colombia,3.0,1.0,231.0,1478.0,Tied
1962.0,03 Jun 1962 - 15:00 ,Group 3,Spain,1.0,0.0,Mexico,0.0,0.0,231.0,1497.0,Won
1962.0,03 Jun 1962 - 15:00 ,Group 4,Hungary,6.0,1.0,Bulgaria,4.0,0.0,231.0,1470.0,Won
1962.0,03 Jun 1962 - 15:00 ,Group 2,Germany,2.0,1.0,Switzerland,1.0,0.0,231.0,1510.0,Won
1962.0,06 Jun 1962 - 15:00 ,Group 1,Soviet Union,2.0,1.0,Uruguay,1.0,0.0,231.0,1562.0,Won
1962.0,06 Jun 1962 - 15:00 ,Group 3,Brazil,2.0,1.0,Spain,0.0,1.0,231.0,1460.0,Won
1962.0,06 Jun 1962 - 15:00 ,Group 4,Hungary,0.0,0.0,Argentina,0.0,0.0,231.0,1451.0,Tied
1962.0,06 Jun 1962 - 15:00 ,Group 2,Germany,2.0,0.0,Chile,1.0,0.0,231.0,1471.0,Won
1962.0,07 Jun 1962 - 15:00 ,Group 1,Yugoslavia,5.0,0.0,Colombia,2.0,0.0,231.0,1480.0,Won
1962.0,07 Jun 1962 - 15:00 ,Group 3,Mexico,3.0,1.0,Czechoslovakia,2.0,1.0,231.0,1544.0,Won
1962.0,07 Jun 1962 - 15:00 ,Group 4,England,0.0,0.0,Bulgaria,0.0,0.0,231.0,1464.0,Tied
1962.0,07 Jun 1962 - 15:00 ,Group 2,Italy,3.0,0.0,Switzerland,1.0,0.0,231.0,1532.0,Won
1962.0,10 Jun 1962 - 14:30 ,Quarter-finals,Chile,2.0,1.0,Soviet Union,2.0,1.0,232.0,1474.0,Won
1962.0,10 Jun 1962 - 14:30 ,Quarter-finals,Brazil,3.0,1.0,England,1.0,1.0,232.0,1459.0,Won
1962.0,10 Jun 1962 - 14:30 ,Quarter-finals,Czechoslovakia,1.0,0.0,Hungary,1.0,0.0,232.0,1525.0,Won
1962.0,10 Jun 1962 - 14:30 ,Quarter-finals,Yugoslavia,1.0,0.0,Germany,0.0,0.0,232.0,1511.0,Won
1962.0,13 Jun 1962 - 14:30 ,Semi-finals,Czechoslovakia,3.0,1.0,Yugoslavia,0.0,0.0,514.0,1559.0,Won
1962.0,13 Jun 1962 - 14:30 ,Semi-finals,Brazil,4.0,2.0,Chile,2.0,1.0,514.0,1458.0,Won
1962.0,16 Jun 1962 - 14:30 ,Match for third place,Chile,1.0,0.0,Yugoslavia,0.0,0.0,3481.0,1475.0,Won
1962.0,17 Jun 1962 - 14:30 ,Final,Brazil,3.0,1.0,Czechoslovakia,1.0,1.0,3480.0,1463.0,Won
1966.0,11 Jul 1966 - 19:30 ,Group 1,England,0.0,0.0,Uruguay,0.0,0.0,238.0,1636.0,Tied
1966.0,12 Jul 1966 - 19:30 ,Group 2,Germany,5.0,0.0,Switzerland,3.0,0.0,238.0,1656.0,Won
1966.0,12 Jul 1966 - 19:30 ,Group 3,Brazil,2.0,0.0,Bulgaria,1.0,0.0,238.0,1596.0,Won
1966.0,12 Jul 1966 - 19:30 ,Group 4,Soviet Union,3.0,0.0,Korea DPR,2.0,0.0,238.0,1710.0,Won
1966.0,13 Jul 1966 - 19:30 ,Group 1,France,1.0,1.0,Mexico,0.0,0.0,238.0,1650.0,Tied
